"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US48491020204","Census Tract 202.04, Williamson County, Texas","5319","461"
"1400000US48453001772","Census Tract 17.72, Travis County, Texas","4580","378"
"1400000US48029121809","Census Tract 1218.09, Bexar County, Texas","5178","377"
"1400000US48029160600","Census Tract 1606, Bexar County, Texas","5288","540"
"1400000US48201323100","Census Tract 3231, Harris County, Texas","3797","339"
"1400000US48113018137","Census Tract 181.37, Dallas County, Texas","3887","383"
"1400000US48029191506","Census Tract 1915.06, Bexar County, Texas","6526","394"
"1400000US48215020903","Census Tract 209.03, Hidalgo County, Texas","5549","528"
"1400000US48029161902","Census Tract 1619.02, Bexar County, Texas","10445","1075"
"1400000US48029171700","Census Tract 1717, Bexar County, Texas","9198","748"
"1400000US48201510100","Census Tract 5101, Harris County, Texas","2188","261"
"1400000US48051970500","Census Tract 9705, Burleson County, Texas","4570","439"
"1400000US48439106515","Census Tract 1065.15, Tarrant County, Texas","3873","456"
"1400000US48439100900","Census Tract 1009, Tarrant County, Texas","1913","287"
"1400000US48141010312","Census Tract 103.12, El Paso County, Texas","3782","357"
"1400000US48157672702","Census Tract 6727.02, Fort Bend County, Texas","7720","663"
"1400000US48339692002","Census Tract 6920.02, Montgomery County, Texas","13949","883"
"1400000US48439105512","Census Tract 1055.12, Tarrant County, Texas","4391","330"
"1400000US48439113917","Census Tract 1139.17, Tarrant County, Texas","8080","422"
"1400000US48491020106","Census Tract 201.06, Williamson County, Texas","4491","259"
"1400000US48491020108","Census Tract 201.08, Williamson County, Texas","3695","402"
"1400000US48439111526","Census Tract 1115.26, Tarrant County, Texas","4352","257"
"1400000US48121020105","Census Tract 201.05, Denton County, Texas","10416","939"
"1400000US48123970100","Census Tract 9701, DeWitt County, Texas","4366","405"
"1400000US48029191813","Census Tract 1918.13, Bexar County, Texas","7084","464"
"1400000US48061012101","Census Tract 121.01, Cameron County, Texas","4558","583"
"1400000US48029190504","Census Tract 1905.04, Bexar County, Texas","2877","391"
"1400000US48201240701","Census Tract 2407.01, Harris County, Texas","14014","1125"
"1400000US48201433100","Census Tract 4331, Harris County, Texas","4033","457"
"1400000US48039663200","Census Tract 6632, Brazoria County, Texas","4721","418"
"1400000US48029181826","Census Tract 1818.26, Bexar County, Texas","7974","727"
"1400000US48161000400","Census Tract 4, Freestone County, Texas","2414","340"
"1400000US48113014120","Census Tract 141.20, Dallas County, Texas","5361","384"
"1400000US48201240902","Census Tract 2409.02, Harris County, Texas","15047","1310"
"1400000US48381020300","Census Tract 203, Randall County, Texas","1945","180"
"1400000US48099010603","Census Tract 106.03, Coryell County, Texas","5186","474"
"1400000US48277000101","Census Tract 1.01, Lamar County, Texas","4462","396"
"1400000US48489990000","Census Tract 9900, Willacy County, Texas","0","13"
"1400000US48141010307","Census Tract 103.07, El Paso County, Texas","6409","492"
"1400000US48121021502","Census Tract 215.02, Denton County, Texas","4649","371"
"1400000US48113014124","Census Tract 141.24, Dallas County, Texas","3939","240"
"1400000US48215020504","Census Tract 205.04, Hidalgo County, Texas","8411","1039"
"1400000US48441011300","Census Tract 113, Taylor County, Texas","3367","459"
"1400000US48469001700","Census Tract 17, Victoria County, Texas","3518","493"
"1400000US48453001305","Census Tract 13.05, Travis County, Texas","5876","498"
"1400000US48221160204","Census Tract 1602.04, Hood County, Texas","3422","390"
"1400000US48303001803","Census Tract 18.03, Lubbock County, Texas","5157","477"
"1400000US48085031708","Census Tract 317.08, Collin County, Texas","4182","333"
"1400000US48439111553","Census Tract 1115.53, Tarrant County, Texas","3717","417"
"1400000US48029171917","Census Tract 1719.17, Bexar County, Texas","9549","816"
"1400000US48061013205","Census Tract 132.05, Cameron County, Texas","3604","502"
"1400000US48061010500","Census Tract 105, Cameron County, Texas","2512","327"
"1400000US48113018403","Census Tract 184.03, Dallas County, Texas","1178","132"
"1400000US48201423600","Census Tract 4236, Harris County, Texas","7320","726"
"1400000US48029170300","Census Tract 1703, Bexar County, Texas","6350","529"
"1400000US48029121115","Census Tract 1211.15, Bexar County, Texas","5391","353"
"1400000US48201452600","Census Tract 4526, Harris County, Texas","8907","1012"
"1400000US48201531400","Census Tract 5314, Harris County, Texas","2150","125"
"1400000US48201313000","Census Tract 3130, Harris County, Texas","2603","368"
"1400000US48201231500","Census Tract 2315, Harris County, Texas","3000","397"
"1400000US48201310700","Census Tract 3107, Harris County, Texas","4302","505"
"1400000US48029180501","Census Tract 1805.01, Bexar County, Texas","4514","433"
"1400000US48113016701","Census Tract 167.01, Dallas County, Texas","7290","939"
"1400000US48439111544","Census Tract 1115.44, Tarrant County, Texas","7912","605"
"1400000US48427950202","Census Tract 9502.02, Starr County, Texas","2846","471"
"1400000US48141001502","Census Tract 15.02, El Paso County, Texas","2556","243"
"1400000US48113016411","Census Tract 164.11, Dallas County, Texas","8687","864"
"1400000US48491021403","Census Tract 214.03, Williamson County, Texas","6017","559"
"1400000US48215024106","Census Tract 241.06, Hidalgo County, Texas","12791","1244"
"1400000US48415950200","Census Tract 9502, Scurry County, Texas","1303","251"
"1400000US48439113625","Census Tract 1136.25, Tarrant County, Texas","3326","247"
"1400000US48157674604","Census Tract 6746.04, Fort Bend County, Texas","5260","488"
"1400000US48409010302","Census Tract 103.02, San Patricio County, Texas","4991","381"
"1400000US48251130205","Census Tract 1302.05, Johnson County, Texas","3919","301"
"1400000US48355002601","Census Tract 26.01, Nueces County, Texas","2507","246"
"1400000US48201553001","Census Tract 5530.01, Harris County, Texas","5786","541"
"1400000US48201341400","Census Tract 3414, Harris County, Texas","5020","480"
"1400000US48121021631","Census Tract 216.31, Denton County, Texas","5461","236"
"1400000US48491020506","Census Tract 205.06, Williamson County, Texas","6915","588"
"1400000US48249950200","Census Tract 9502, Jim Wells County, Texas","8400","866"
"1400000US48453001741","Census Tract 17.41, Travis County, Texas","2741","303"
"1400000US48309000700","Census Tract 7, McLennan County, Texas","3258","410"
"1400000US48247950400","Census Tract 9504, Jim Hogg County, Texas","2552","340"
"1400000US48203020604","Census Tract 206.04, Harrison County, Texas","3735","535"
"1400000US48113013623","Census Tract 136.23, Dallas County, Texas","6956","785"
"1400000US48309002501","Census Tract 25.01, McLennan County, Texas","4972","530"
"1400000US48039661700","Census Tract 6617, Brazoria County, Texas","2976","356"
"1400000US48167723100","Census Tract 7231, Galveston County, Texas","3402","356"
"1400000US48453001820","Census Tract 18.20, Travis County, Texas","7502","771"
"1400000US48201221300","Census Tract 2213, Harris County, Texas","9920","1041"
"1400000US48451001704","Census Tract 17.04, Tom Green County, Texas","8986","571"
"1400000US48113018900","Census Tract 189, Dallas County, Texas","6170","506"
"1400000US48121021619","Census Tract 216.19, Denton County, Texas","2857","355"
"1400000US48221160205","Census Tract 1602.05, Hood County, Texas","7329","502"
"1400000US48005000500","Census Tract 5, Angelina County, Texas","3940","483"
"1400000US48177000600","Census Tract 6, Gonzales County, Texas","2556","320"
"1400000US48201423401","Census Tract 4234.01, Harris County, Texas","6077","648"
"1400000US48157675200","Census Tract 6752, Fort Bend County, Texas","5862","627"
"1400000US48113010801","Census Tract 108.01, Dallas County, Texas","9789","978"
"1400000US48419950200","Census Tract 9502, Shelby County, Texas","3513","416"
"1400000US48251130207","Census Tract 1302.07, Johnson County, Texas","7577","616"
"1400000US48201541602","Census Tract 5416.02, Harris County, Texas","10425","1105"
"1400000US48453000205","Census Tract 2.05, Travis County, Texas","3942","399"
"1400000US48201511600","Census Tract 5116, Harris County, Texas","3576","405"
"1400000US48201420500","Census Tract 4205, Harris County, Texas","3925","538"
"1400000US48469000800","Census Tract 8, Victoria County, Texas","1981","161"
"1400000US48439111552","Census Tract 1115.52, Tarrant County, Texas","3383","325"
"1400000US48113008704","Census Tract 87.04, Dallas County, Texas","3845","458"
"1400000US48375013000","Census Tract 130, Potter County, Texas","1377","235"
"1400000US48201450400","Census Tract 4504, Harris County, Texas","4596","1047"
"1400000US48113016621","Census Tract 166.21, Dallas County, Texas","6001","619"
"1400000US48251130215","Census Tract 1302.15, Johnson County, Texas","6114","490"
"1400000US48029170402","Census Tract 1704.02, Bexar County, Texas","5023","649"
"1400000US48029141000","Census Tract 1410, Bexar County, Texas","3549","349"
"1400000US48423000800","Census Tract 8, Smith County, Texas","5819","720"
"1400000US48399950500","Census Tract 9505, Runnels County, Texas","1958","181"
"1400000US48491020804","Census Tract 208.04, Williamson County, Texas","11472","761"
"1400000US48201230400","Census Tract 2304, Harris County, Texas","3423","758"
"1400000US48097000200","Census Tract 2, Cooke County, Texas","5053","327"
"1400000US48113013009","Census Tract 130.09, Dallas County, Texas","5182","407"
"1400000US48059030200","Census Tract 302, Callahan County, Texas","4938","325"
"1400000US48085031611","Census Tract 316.11, Collin County, Texas","4312","323"
"1400000US48113007913","Census Tract 79.13, Dallas County, Texas","2786","360"
"1400000US48113014129","Census Tract 141.29, Dallas County, Texas","5219","341"
"1400000US48309003708","Census Tract 37.08, McLennan County, Texas","7606","438"
"1400000US48397040101","Census Tract 401.01, Rockwall County, Texas","6752","330"
"1400000US48263950100","Census Tract 9501, Kent County, Texas","749","118"
"1400000US48201522000","Census Tract 5220, Harris County, Texas","4713","500"
"1400000US48113010500","Census Tract 105, Dallas County, Texas","2862","318"
"1400000US48113018139","Census Tract 181.39, Dallas County, Texas","8923","397"
"1400000US48215022104","Census Tract 221.04, Hidalgo County, Texas","11977","1297"
"1400000US48201320700","Census Tract 3207, Harris County, Texas","4439","391"
"1400000US48307950400","Census Tract 9504, McCulloch County, Texas","1530","165"
"1400000US48303010506","Census Tract 105.06, Lubbock County, Texas","4169","447"
"1400000US48277000600","Census Tract 6, Lamar County, Texas","2229","321"
"1400000US48439100501","Census Tract 1005.01, Tarrant County, Texas","11338","764"
"1400000US48215023511","Census Tract 235.11, Hidalgo County, Texas","11296","1383"
"1400000US48381022001","Census Tract 220.01, Randall County, Texas","6893","422"
"1400000US48085030528","Census Tract 305.28, Collin County, Texas","9408","505"
"1400000US48491021402","Census Tract 214.02, Williamson County, Texas","5298","732"
"1400000US48113013625","Census Tract 136.25, Dallas County, Texas","3329","346"
"1400000US48439113514","Census Tract 1135.14, Tarrant County, Texas","4559","514"
"1400000US48449950700","Census Tract 9507, Titus County, Texas","1503","211"
"1400000US48113013607","Census Tract 136.07, Dallas County, Texas","3752","264"
"1400000US48201541203","Census Tract 5412.03, Harris County, Texas","2719","251"
"1400000US48029180101","Census Tract 1801.01, Bexar County, Texas","5297","385"
"1400000US48157673003","Census Tract 6730.03, Fort Bend County, Texas","12305","615"
"1400000US48061012507","Census Tract 125.07, Cameron County, Texas","6704","781"
"1400000US48303001801","Census Tract 18.01, Lubbock County, Texas","6219","560"
"1400000US48355002303","Census Tract 23.03, Nueces County, Texas","4191","436"
"1400000US48381021500","Census Tract 215, Randall County, Texas","4976","274"
"1400000US48121021519","Census Tract 215.19, Denton County, Texas","12220","806"
"1400000US48201310300","Census Tract 3103, Harris County, Texas","4859","484"
"1400000US48201422900","Census Tract 4229, Harris County, Texas","4335","443"
"1400000US48141004313","Census Tract 43.13, El Paso County, Texas","3234","404"
"1400000US48091310703","Census Tract 3107.03, Comal County, Texas","5830","489"
"1400000US48449950400","Census Tract 9504, Titus County, Texas","5492","465"
"1400000US48029180400","Census Tract 1804, Bexar County, Texas","4761","521"
"1400000US48439105204","Census Tract 1052.04, Tarrant County, Texas","3181","326"
"1400000US48057000400","Census Tract 4, Calhoun County, Texas","6766","596"
"1400000US48441011500","Census Tract 115, Taylor County, Texas","3019","319"
"1400000US48201251402","Census Tract 2514.02, Harris County, Texas","6245","589"
"1400000US48439102402","Census Tract 1024.02, Tarrant County, Texas","4612","227"
"1400000US48439122200","Census Tract 1222, Tarrant County, Texas","1927","227"
"1400000US48485012600","Census Tract 126, Wichita County, Texas","4019","256"
"1400000US48453001847","Census Tract 18.47, Travis County, Texas","6785","488"
"1400000US48201233400","Census Tract 2334, Harris County, Texas","2719","333"
"1400000US48439113816","Census Tract 1138.16, Tarrant County, Texas","5293","234"
"1400000US48439113922","Census Tract 1139.22, Tarrant County, Texas","19562","1131"
"1400000US48209010803","Census Tract 108.03, Hays County, Texas","4396","366"
"1400000US48039663400","Census Tract 6634, Brazoria County, Texas","7684","592"
"1400000US48201511400","Census Tract 5114, Harris County, Texas","3190","205"
"1400000US48423000900","Census Tract 9, Smith County, Texas","5027","490"
"1400000US48061012700","Census Tract 127, Cameron County, Texas","5289","594"
"1400000US48039663300","Census Tract 6633, Brazoria County, Texas","2202","249"
